Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200011,"Water - Precipitation - rain & snow (""mixed"")",2000-11-15,2000-11-01,2000-11-30,GTK Code: SADE-1,-11.66,Laboratory of Isotope Geology,-80.2,Laboratory of Isotope Geology,,,,128.2,5.5,8.14
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200012,"Water - Precipitation - rain & snow (""mixed"")",2000-12-15,2000-12-01,2000-12-31,GTK Code: SADE-2,-12.44,Laboratory of Isotope Geology,-88.3,Laboratory of Isotope Geology,,,,88.1,2,6.75
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200101,"Water - Precipitation - rain & snow (""mixed"")",2001-01-15,2001-01-01,2001-01-31,GTK Code: SADE-3,-15.72,Laboratory of Isotope Geology,-114.4,Laboratory of Isotope Geology,,,,50.4,-1,5.24
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200102,"Water - Precipitation - rain & snow (""mixed"")",2001-02-15,2001-02-01,2001-02-28,GTK Code: SADE-4,-15.45,Laboratory of Isotope Geology,-112.2,Laboratory of Isotope Geology,,,,48.4,-6.8,3.7
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200103,"Water - Precipitation - rain & snow (""mixed"")",2001-03-15,2001-03-01,2001-03-31,GTK Code: SADE-5,-13.3,Laboratory of Isotope Geology,-95.6,Laboratory of Isotope Geology,,,,28.4,-2.7,4.09
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200104,"Water - Precipitation - rain & snow (""mixed"")",2001-04-15,2001-04-01,2001-04-30,GTK Code: SADE-6,-11.86,Laboratory of Isotope Geology,-81.1,Laboratory of Isotope Geology,,,,71.3,5,7.29
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200105,Water - Precipitation - rain,2001-05-15,2001-05-01,2001-05-31,GTK Code: SADE-7,-10.14,Laboratory of Isotope Geology,-71.9,Laboratory of Isotope Geology,,,,18.2,9.7,7.76
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200106,Water - Precipitation - rain,2001-06-15,2001-06-01,2001-06-30,GTK Code: SADE-8,-10.56,Laboratory of Isotope Geology,-74.1,Laboratory of Isotope Geology,,,,98.8,13.8,12.2
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200107,Water - Precipitation - rain,2001-07-15,2001-07-01,2001-07-31,GTK Code: SADE-9,-6.8,Laboratory of Isotope Geology,-44.4,Laboratory of Isotope Geology,,,,85.9,20.2,17.37
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200108,Water - Precipitation - rain,2001-08-15,2001-08-01,2001-08-31,GTK Code: SADE-10,-9.11,Laboratory of Isotope Geology,-59.3,Laboratory of Isotope Geology,,,,77.3,16.4,14.68
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200109,Water - Precipitation - rain,2001-09-15,2001-09-01,2001-09-30,GTK Code: SADE-11,-11.14,Laboratory of Isotope Geology,-75.7,Laboratory of Isotope Geology,,,,110.1,12.8,12.39
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200110,Water - Precipitation - rain,2001-10-15,2001-10-01,2001-10-31,GTK Code: SADE-12,-12.73,Laboratory of Isotope Geology,-89.4,Laboratory of Isotope Geology,,,,77.8,8.7,10.05
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200111,"Water - Precipitation - rain & snow (""mixed"")",2001-11-15,2001-11-01,2001-11-30,GTK Code: SADE-13,-14.53,Laboratory of Isotope Geology,-99.6,Laboratory of Isotope Geology,,,,59.7,5.5,5.45
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200112,"Water - Precipitation - rain & snow (""mixed"")",2001-12-15,2001-12-01,2001-12-31,GTK Code: SADE-14,-15.58,Laboratory of Isotope Geology,-106.8,Laboratory of Isotope Geology,,,,24.5,2,3.67
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200201,"Water - Precipitation - rain & snow (""mixed"")",2002-01-15,2002-01-01,2002-01-31,GTK Code: SADE-15,-14.31,Laboratory of Isotope Geology,-106.3,Laboratory of Isotope Geology,,,,67.2,-1,4.87
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200202,"Water - Precipitation - rain & snow (""mixed"")",2002-02-15,2002-02-01,2002-02-28,GTK Code: SADE-16,-12.16,Laboratory of Isotope Geology,-88.6,Laboratory of Isotope Geology,,,,57.5,-6.8,5.37
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200203,"Water - Precipitation - rain & snow (""mixed"")",2002-03-15,2002-03-01,2002-03-31,GTK Code: SADE-17,-12.39,Laboratory of Isotope Geology,-91.1,Laboratory of Isotope Geology,,,,49.8,-2.7,5.24
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200204,"Water - Precipitation - rain & snow (""mixed"")",2002-04-15,2002-04-01,2002-04-30,GTK Code: SADE-18,-9.63,Laboratory of Isotope Geology,-71.3,Laboratory of Isotope Geology,,,,5.1,5,5.9
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200205,Water - Precipitation - rain,2002-05-15,2002-05-01,2002-05-31,GTK Code: SADE-19,-6.79,Laboratory of Isotope Geology,-45.6,Laboratory of Isotope Geology,,,,23.9,9.7,8.62
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200206,Water - Precipitation - rain,2002-06-15,2002-06-01,2002-06-30,GTK Code: SADE-20,-10.66,Laboratory of Isotope Geology,-79.8,Laboratory of Isotope Geology,,,,65.6,13.8,13.27
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200207,Water - Precipitation - rain,2002-07-15,2002-07-01,2002-07-31,GTK Code: SADE-21,-7.8,Laboratory of Isotope Geology,-52.9,Laboratory of Isotope Geology,,,,60.2,20.2,16.76
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200208,Water - Precipitation - rain,2002-08-15,2002-08-01,2002-08-31,GTK Code: SADE-22,-6.64,Laboratory of Isotope Geology,-52.8,Laboratory of Isotope Geology,,,,6.6,16.4,16.42
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200209,Water - Precipitation - rain,2002-09-15,2002-09-01,2002-09-30,GTK Code: SADE-23,-7.4,Laboratory of Isotope Geology,-52.2,Laboratory of Isotope Geology,,,,11.6,12.8,10.9
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200210,"Water - Precipitation - rain & snow (""mixed"")",2002-10-15,2002-10-01,2002-10-31,GTK Code: SADE-24,-15.85,Laboratory of Isotope Geology,-112.7,Laboratory of Isotope Geology,,,,35.2,8.7,5.43
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200211,"Water - Precipitation - rain & snow (""mixed"")",2002-11-15,2002-11-01,2002-11-30,GTK Code: SADE-25,-16.06,Laboratory of Isotope Geology,-116.8,Laboratory of Isotope Geology,,,,52.1,0.9,4.92
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200212,Water - Precipitation - snow,2002-12-15,2002-12-01,2002-12-31,GTK Code: SADE-26,-15.79,Laboratory of Isotope Geology,-117.4,Laboratory of Isotope Geology,,,,7,-6,3.32
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200301,"Water - Precipitation - rain & snow (""mixed"")",2003-01-15,2003-01-01,2003-01-31,GTK Code: SADE-27,-14.2,Laboratory of Isotope Geology,-104,Laboratory of Isotope Geology,,,,60.5,-2.7,3.53
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200302,Water - Precipitation - snow,2003-02-15,2003-02-01,2003-02-28,GTK Code: SADE-28,-21.62,Laboratory of Isotope Geology,-162.7,Laboratory of Isotope Geology,,,,8.7,-0.4,3.86
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200303,"Water - Precipitation - rain & snow (""mixed"")",2003-03-15,2003-03-01,2003-03-31,GTK Code: SADE-29,-12,Laboratory of Isotope Geology,-86,Laboratory of Isotope Geology,,,,11.6,0.8,4.5
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200304,"Water - Precipitation - rain & snow (""mixed"")",2003-04-15,2003-04-01,2003-04-30,GTK Code: SADE-30,-12.92,Laboratory of Isotope Geology,-97.9,Laboratory of Isotope Geology,,,,22.3,5.3,5.29
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200305,Water - Precipitation - rain,2003-05-15,2003-05-01,2003-05-31,GTK Code: SADE-31,-9.7,Laboratory of Isotope Geology,-71,Laboratory of Isotope Geology,14.53,0.63,International Atomic Energy Agency,70.7,11.4,8.95
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200306,Water - Precipitation - rain,2003-06-15,2003-06-01,2003-06-30,GTK Code: SADE-32,-7.75,Laboratory of Isotope Geology,-55.7,Laboratory of Isotope Geology,,,,51.5,16,10.56
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200307,Water - Precipitation - rain,2003-07-15,2003-07-01,2003-07-31,GTK Code: SADE-33,-7.82,Laboratory of Isotope Geology,-56.9,Laboratory of Isotope Geology,,,,20.9,19.1,18.04
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200308,Water - Precipitation - rain,2003-08-15,2003-08-01,2003-08-31,GTK Code: SADE-34,-10.64,Laboratory of Isotope Geology,-76.9,Laboratory of Isotope Geology,13.45,0.66,International Atomic Energy Agency,96.4,19.4,14.23
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200309,Water - Precipitation - rain,2003-09-15,2003-09-01,2003-09-30,GTK Code: SADE-35,-6.9,Laboratory of Isotope Geology,-47.3,Laboratory of Isotope Geology,,,,26,11.6,11.29
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200310,"Water - Precipitation - rain & snow (""mixed"")",2003-10-15,2003-10-01,2003-10-31,GTK Code: SADE-36,-15.3,Laboratory of Isotope Geology,-112.1,Laboratory of Isotope Geology,11.05,0.55,International Atomic Energy Agency,64.8,1.5,7.6
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200311,"Water - Precipitation - rain & snow (""mixed"")",2003-11-15,2003-11-01,2003-11-30,GTK Code: SADE-37,-11.81,Laboratory of Isotope Geology,-81.7,Laboratory of Isotope Geology,7.76,0.46,International Atomic Energy Agency,57.3,-1.9,7.38
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200312,"Water - Precipitation - rain & snow (""mixed"")",2003-12-15,2003-12-01,2003-12-31,GTK Code: SADE-38,-13.16,Laboratory of Isotope Geology,-93.6,Laboratory of Isotope Geology,9.87,0.53,International Atomic Energy Agency,90.6,-7.1,5.63
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200401,"Water - Precipitation - rain & snow (""mixed"")",2004-01-15,2004-01-01,2004-01-31,GTK Code: OTASA0401,-16.88,Laboratory of Isotope Geology,-119.3,Laboratory of Isotope Geology,,,,26.7,-8.6,3.69
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200402,"Water - Precipitation - rain & snow (""mixed"")",2004-02-15,2004-02-01,2004-02-29,GTK Code: OTASA0402,-15.24,Laboratory of Isotope Geology,-113.3,Laboratory of Isotope Geology,7.56,0.45,International Atomic Energy Agency,56.8,-5.1,4.21
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200403,"Water - Precipitation - rain & snow (""mixed"")",2004-03-15,2004-03-01,2004-03-31,GTK Code: OTASA0403,-13.66,Laboratory of Isotope Geology,-101.1,Laboratory of Isotope Geology,9.98,0.51,International Atomic Energy Agency,44.6,-1.2,5.12
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200404,Water - Precipitation - rain,2004-04-15,2004-04-01,2004-04-30,GTK Code: OTASA0404,-10.06,Laboratory of Isotope Geology,-73.2,Laboratory of Isotope Geology,,,,7.3,2.4,5.36
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200405,Water - Precipitation - rain,2004-05-15,2004-05-01,2004-05-31,GTK Code: OTASA0405,-8.5,Laboratory of Isotope Geology,-61.7,Laboratory of Isotope Geology,,,,36.3,9.1,8.2
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200406,Water - Precipitation - rain,2004-06-15,2004-06-01,2004-06-30,GTK Code: OTASA0406,-10.2,Laboratory of Isotope Geology,-75.6,Laboratory of Isotope Geology,15.65,0.74,International Atomic Energy Agency,81.1,13.2,11.04
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200407,Water - Precipitation - rain,2004-07-15,2004-07-01,2004-07-31,GTK Code: OTASA0407,-11.23,Laboratory of Isotope Geology,-81.5,Laboratory of Isotope Geology,15.54,0.74,International Atomic Energy Agency,175.8,20.7,15.07
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200408,Water - Precipitation - rain,2004-08-15,2004-08-01,2004-08-31,GTK Code: OTASA0408,-10.44,Laboratory of Isotope Geology,-70.9,Laboratory of Isotope Geology,13.82,0.67,International Atomic Energy Agency,117.2,16.8,15.98
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200409,Water - Precipitation - rain,2004-09-15,2004-09-01,2004-09-30,GTK Code: OTASA0409,-9.66,Laboratory of Isotope Geology,-70.2,Laboratory of Isotope Geology,11.24,0.57,International Atomic Energy Agency,88.6,12.1,12.9
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200410,Water - Precipitation - rain,2004-10-15,2004-10-01,2004-10-31,GTK Code: OTASA0410,-8.74,Laboratory of Isotope Geology,-59,Laboratory of Isotope Geology,10.01,0.5,International Atomic Energy Agency,74.5,4.4,8.61
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200411,"Water - Precipitation - rain & snow (""mixed"")",2004-11-15,2004-11-01,2004-11-30,GTK Code: OTASA0411,-11.89,Laboratory of Isotope Geology,-75.9,Laboratory of Isotope Geology,10.82,0.55,International Atomic Energy Agency,82,3.7,6.23
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200412,"Water - Precipitation - rain & snow (""mixed"")",2004-12-15,2004-12-01,2004-12-31,GTK Code: OTASA0412,-12.73,Laboratory of Isotope Geology,-92.2,Laboratory of Isotope Geology,9.44,0.5,International Atomic Energy Agency,99.1,0.2,6.25
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200601,"Water - Precipitation - rain & snow (""mixed"")",2006-01-15,2005-12-30,2006-01-31,GTK Code: OTASA0601,-13.65,Laboratory of Isotope Geology,-91.4,Laboratory of Isotope Geology,11.04,0.55,International Atomic Energy Agency,32.06351026,-3.6,4.46
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200602,Water - Precipitation - snow,2006-02-15,2006-01-31,2006-02-28,GTK Code: OTASA0602,-15.81,Laboratory of Isotope Geology,-114.8,Laboratory of Isotope Geology,,,,14.93033684,-7.9,3.14
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200603,"Water - Precipitation - rain & snow (""mixed"")",2006-03-15,2006-02-28,2006-03-31,GTK Code: OTASA0603,-14.93,Laboratory of Isotope Geology,-107.2,Laboratory of Isotope Geology,9.73,0.63,International Atomic Energy Agency,31.69637083,-5.4,3.48
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200604,"Water - Precipitation - rain & snow (""mixed"")",2006-04-15,2006-03-31,2006-05-02,GTK Code: OTASA0604,-10.66,Laboratory of Isotope Geology,-74.2,Laboratory of Isotope Geology,7.99,0.6,International Atomic Energy Agency,50.17572216,3.6,5.85
GNIP,GNIP/M/FI/01,ESPOO,FI,297401,60.18008889,24.83286111,30,Precipitation collectors - unknown,"[Partners: Geological Survey of Finland; Finnish Meteorological Institue], [Reference: Kortelainen & Karhu 2004], [Info: Meteo data for station Helsinki-Kaisaniemi_02978]",200605,Water - Precipitation - rain,2006-05-15,2006-05-02,2006-05-31,GTK Code: OTASA0605,-10.66,Laboratory of Isotope Geology,-76.2,Laboratory of Isotope Geology,8.55,0.46,International Atomic Energy Agency,50.6,10.5,8.46
