Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199705,Water - Precipitation - rain,1997-05-15,1997-05-01,1997-05-31,,-6,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-39.2,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,42,13.9,9.1
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199706,Water - Precipitation - rain,1997-06-15,1997-06-01,1997-06-30,,-6.8,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-48,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,169,18.2,15.9
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199707,Water - Precipitation - rain,1997-07-15,1997-07-01,1997-07-31,,-7.7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-57.1,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,91,18.5,17.1
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199708,Water - Precipitation - unspecified (not reported),1997-08-15,1997-08-01,1997-08-31,,,,,,,,,,17.9,13.6
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199709,Water - Precipitation - rain,1997-09-15,1997-09-01,1997-09-30,,-9.3,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-64.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,121,9.9,8.9
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199710,Water - Precipitation - rain,1997-10-15,1997-10-01,1997-10-31,,-9.8,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-72.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,89,5.2,7.7
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199711,"Water - Precipitation - rain & snow (""mixed"")",1997-11-15,1997-11-01,1997-11-30,,-11,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-82.6,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,47,0.9,6.2
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199712,Water - Precipitation - snow,1997-12-15,1997-12-01,1997-12-31,,-12,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-102.8,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,37,-7.4,3.6
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199801,Water - Precipitation - snow,1998-01-15,1998-01-01,1998-01-31,,,,,,,,,39,-5.3,3.8
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199802,Water - Precipitation - snow,1998-02-15,1998-02-01,1998-02-28,,-9.1,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-71.2,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,28,-5,3.8
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199803,"Water - Precipitation - rain & snow (""mixed"")",1998-03-15,1998-03-01,1998-03-31,,-12,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-95.1,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,80,-0.2,5
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199804,Water - Precipitation - rain,1998-04-15,1998-04-01,1998-04-30,,-7.3,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-56.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,90,6.7,6.5
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199805,Water - Precipitation - rain,1998-05-15,1998-05-01,1998-05-31,,-6.6,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-53.2,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,31,14.5,9.6
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199806,Water - Precipitation - rain,1998-06-15,1998-06-01,1998-06-30,,-6.8,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-51.7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,38,20.1,13.5
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199807,Water - Precipitation - rain,1998-07-15,1998-07-01,1998-07-31,,-5.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-41.9,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,78,20.3,16.1
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199808,Water - Precipitation - rain,1998-08-15,1998-08-01,1998-08-31,,-6.9,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-49.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,74,17.2,13.8
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199809,Water - Precipitation - rain,1998-09-15,1998-09-01,1998-09-30,,-7.7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-64.2,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,14,13.3,9.6
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199810,Water - Precipitation - rain,1998-10-15,1998-10-01,1998-10-31,,-10.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-76,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,78,6.9,7.9
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199811,Water - Precipitation - snow,1998-11-15,1998-11-01,1998-11-30,,-13.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-104,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,81,-6.8,3.9
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199812,Water - Precipitation - snow,1998-12-15,1998-12-01,1998-12-31,,-12.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-99.6,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,22,-7.6,3.3
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199901,Water - Precipitation - snow,1999-01-15,1999-01-01,1999-01-31,,-11,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-92,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,62,-3.4,4.6
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199902,Water - Precipitation - snow,1999-02-15,1999-02-01,1999-02-28,,-11,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-91.7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,61,-4.1,4.2
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199903,"Water - Precipitation - rain & snow (""mixed"")",1999-03-15,1999-03-01,1999-03-31,,-8.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-67.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,59,0.6,5.2
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199904,Water - Precipitation - rain,1999-04-15,1999-04-01,1999-04-30,,,,,,,,,24,10.8,7
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199905,Water - Precipitation - rain,1999-05-15,1999-05-01,1999-05-31,,-9.3,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-78.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,79,10.7,7.3
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199906,Water - Precipitation - rain,1999-06-15,1999-06-01,1999-06-30,,-10.8,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-79.9,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,12,21.3,13.2
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199907,Water - Precipitation - rain,1999-07-15,1999-07-01,1999-07-31,,-4.7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-41.7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,58,23,16.2
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199908,Water - Precipitation - rain,1999-08-15,1999-08-01,1999-08-31,,-5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-39.1,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,92,17.9,14.9
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199909,Water - Precipitation - rain,1999-09-15,1999-09-01,1999-09-30,,-5.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-40,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,33,13,10.7
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199910,Water - Precipitation - rain,1999-10-15,1999-10-01,1999-10-31,,-12.3,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-102.1,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,35,7.9,7.9
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199911,Water - Precipitation - snow,1999-11-15,1999-11-01,1999-11-30,,,,,,,,,18,-3.3,4.4
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",199912,Water - Precipitation - snow,1999-12-15,1999-12-01,1999-12-31,,-11,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-92,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,49,-1.8,5
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200001,Water - Precipitation - snow,2000-01-15,2000-01-01,2000-01-31,,-12.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-103.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,20,-6.8,3.5
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200002,Water - Precipitation - snow,2000-02-15,2000-02-01,2000-02-29,,-12.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-107.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,35,-2.6,4.4
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200003,Water - Precipitation - snow,2000-03-15,2000-03-01,2000-03-31,,-13.6,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-104.8,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,63,-0.5,4.7
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200004,Water - Precipitation - rain,2000-04-15,2000-04-01,2000-04-30,,-6.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-46.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,61,12.5,9.1
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200005,Water - Precipitation - rain,2000-05-15,2000-05-01,2000-05-31,,-6.3,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-45.1,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,50,12.2,7.7
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200006,Water - Precipitation - rain,2000-06-15,2000-06-01,2000-06-30,,-8.1,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-59,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,46,16.4,12.2
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200007,Water - Precipitation - rain,2000-07-15,2000-07-01,2000-07-31,,-7.2,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-51.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,116,19.8,17
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200008,Water - Precipitation - rain,2000-08-15,2000-08-01,2000-08-31,,-7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-49.5,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,55,19.2,14.2
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200009,Water - Precipitation - rain,2000-09-15,2000-09-01,2000-09-30,,-7.7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-54.1,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,120,11.5,10.9
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200010,"Water - Precipitation - rain & snow (""mixed"")",2000-10-15,2000-10-01,2000-10-31,,-8.1,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-58.6,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,17,7.9,7.8
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200011,Water - Precipitation - snow,2000-11-15,2000-11-01,2000-11-30,,-7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-55.7,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,7,0.6,5.6
GNIP,GNIP/M/XX/01,KURSK,RU,3400900,51.73333333,36.26666667,210,Precipitation collectors - unknown,"[Partner: Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",200012,"Water - Precipitation - rain & snow (""mixed"")",2000-12-15,2000-12-01,2000-12-31,,-12.4,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",-89,"Naohiro Yoshida Laboratory, Tokyo Institute of Technology",,,,31,-0.9,5.5
GNIP,GNIP/M/RU/07,IRKUTSK (IGC-IRK),RU,3071001,52.3,104.2833333,469,Precipitation collectors - standard - open funnel,"References: Kostrova et al. (2019), Moisture origin and stable isotope characteristics of precipitation in southeast Siberia, HYP 34 (1), 51-67, https://doi.org/10.1002/hyp.13571 | More data on PANGAEA: https://doi.pangaea.de/10.1594/PANGAEA.910061
A.P. Vinogradov Institute of Geochemistry, Siberian Branch of Russian Academy of Sciences, Irkutsk, Russia |
Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research, Research Unit Potsdam, Potsdam, Germany",201101,Water - Precipitation - unspecified (not reported),2011-01-15,2011-01-01,2011-01-31,,,,,,,,,,,
GNIP,GNIP/M/RU/07,IRKUTSK (IGC-IRK),RU,3071001,52.3,104.2833333,469,Precipitation collectors - standard - open funnel,"References: Kostrova et al. (2019), Moisture origin and stable isotope characteristics of precipitation in southeast Siberia, HYP 34 (1), 51-67, https://doi.org/10.1002/hyp.13571 | More data on PANGAEA: https://doi.pangaea.de/10.1594/PANGAEA.910061
A.P. Vinogradov Institute of Geochemistry, Siberian Branch of Russian Academy of Sciences, Irkutsk, Russia |
Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research, Research Unit Potsdam, Potsdam, Germany",201102,Water - Precipitation - unspecified (not reported),2011-02-15,2011-02-01,2011-02-28,,,,,,,,,,,
GNIP,GNIP/M/RU/07,IRKUTSK (IGC-IRK),RU,3071001,52.3,104.2833333,469,Precipitation collectors - standard - open funnel,"References: Kostrova et al. (2019), Moisture origin and stable isotope characteristics of precipitation in southeast Siberia, HYP 34 (1), 51-67, https://doi.org/10.1002/hyp.13571 | More data on PANGAEA: https://doi.pangaea.de/10.1594/PANGAEA.910061
A.P. Vinogradov Institute of Geochemistry, Siberian Branch of Russian Academy of Sciences, Irkutsk, Russia |
Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research, Research Unit Potsdam, Potsdam, Germany",201103,Water - Precipitation - unspecified (not reported),2011-03-15,2011-03-01,2011-03-31,,,,,,,,,,,
