Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199811,"Water - Precipitation - rain & snow (""mixed"")",1998-11-15,1998-11-01,1998-11-30,,-7.95,International Atomic Energy Agency,-42.7,International Atomic Energy Agency,7.04,0.35,International Atomic Energy Agency,45,5.5,6.3
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199812,"Water - Precipitation - rain & snow (""mixed"")",1998-12-15,1998-12-01,1998-12-31,,-8.44,International Atomic Energy Agency,-46.8,International Atomic Energy Agency,9.58,0.44,International Atomic Energy Agency,7,1.5,4.3
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199901,"Water - Precipitation - rain & snow (""mixed"")",1999-01-15,1999-01-01,1999-01-31,,-5.8,International Atomic Energy Agency,-31.2,International Atomic Energy Agency,22.57,0.92,International Atomic Energy Agency,2,-0.6,3.4
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199902,"Water - Precipitation - rain & snow (""mixed"")",1999-02-15,1999-02-01,1999-02-28,,-6.8,International Atomic Energy Agency,-41.9,International Atomic Energy Agency,19.62,0.81,International Atomic Energy Agency,4,1,3.8
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199903,Water - Precipitation - rain,1999-03-15,1999-03-01,1999-03-31,,-7.29,International Atomic Energy Agency,-46.15,International Atomic Energy Agency,8.93,0.43,International Atomic Energy Agency,54,6.6,5.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199904,Water - Precipitation - rain,1999-04-15,1999-04-01,1999-04-30,,-8.56,International Atomic Energy Agency,-55.15,International Atomic Energy Agency,10.62,0.49,International Atomic Energy Agency,91,14,8.8
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199905,Water - Precipitation - rain,1999-05-15,1999-05-01,1999-05-31,,-7.71,International Atomic Energy Agency,-50.5,International Atomic Energy Agency,8.57,0.41,International Atomic Energy Agency,102,17.7,11.9
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199906,Water - Precipitation - rain,1999-06-15,1999-06-01,1999-06-30,,-11.8,International Atomic Energy Agency,-84.3,International Atomic Energy Agency,5.19,0.3,International Atomic Energy Agency,191,23,17.5
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199907,Water - Precipitation - rain,1999-07-15,1999-07-01,1999-07-31,,-8.01,International Atomic Energy Agency,-58.1,International Atomic Energy Agency,3.82,0.26,International Atomic Energy Agency,122,25.5,22.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199908,Water - Precipitation - rain,1999-08-15,1999-08-01,1999-08-31,,-9.49,International Atomic Energy Agency,-66,International Atomic Energy Agency,2.88,0.24,International Atomic Energy Agency,197,25.8,23.4
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199909,Water - Precipitation - rain,1999-09-15,1999-09-01,1999-09-30,,-12.18,International Atomic Energy Agency,-87.15,International Atomic Energy Agency,3.41,0.25,International Atomic Energy Agency,281,22.9,20.7
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199910,Water - Precipitation - rain,1999-10-15,1999-10-01,1999-10-31,,-9.66,International Atomic Energy Agency,-63.3,International Atomic Energy Agency,4.22,0.26,International Atomic Energy Agency,252,13.7,10.8
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199911,"Water - Precipitation - rain & snow (""mixed"")",1999-11-15,1999-11-01,1999-11-30,,-10.22,International Atomic Energy Agency,-69.8,International Atomic Energy Agency,4.24,0.27,International Atomic Energy Agency,15,7.3,7.1
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",199912,"Water - Precipitation - rain & snow (""mixed"")",1999-12-15,1999-12-01,1999-12-31,,-7.38,International Atomic Energy Agency,-35.25,International Atomic Energy Agency,7.9,0.39,International Atomic Energy Agency,13,0.1,4.4
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200001,"Water - Precipitation - rain & snow (""mixed"")",2000-01-15,2000-01-01,2000-01-31,,-5.75,International Atomic Energy Agency,-21.75,International Atomic Energy Agency,8.27,0.42,International Atomic Energy Agency,38.7,-1.2,3.8
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200002,"Water - Precipitation - rain & snow (""mixed"")",2000-02-15,2000-02-01,2000-02-29,,,,,,,,,1.3,-1.6,2.9
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200003,"Water - Precipitation - rain & snow (""mixed"")",2000-03-15,2000-03-01,2000-03-31,,-7.92,International Atomic Energy Agency,-48.15,International Atomic Energy Agency,15.67,0.7,International Atomic Energy Agency,10,5.7,4.5
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200004,Water - Precipitation - rain,2000-04-15,2000-04-01,2000-04-30,,-6.29,International Atomic Energy Agency,-29,International Atomic Energy Agency,9.57,0.46,International Atomic Energy Agency,56,11.5,6.3
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200005,Water - Precipitation - rain,2000-05-15,2000-05-01,2000-05-31,,-7.91,International Atomic Energy Agency,-54.5,International Atomic Energy Agency,9.44,0.46,International Atomic Energy Agency,42,17.2,11.7
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200006,Water - Precipitation - rain,2000-06-15,2000-06-01,2000-06-30,,-11.49,International Atomic Energy Agency,-82.75,International Atomic Energy Agency,7.26,0.38,International Atomic Energy Agency,186,22.7,18.5
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200007,Water - Precipitation - rain,2000-07-15,2000-07-01,2000-07-31,,-9.63,International Atomic Energy Agency,-68.2,International Atomic Energy Agency,6.67,0.35,International Atomic Energy Agency,300,26.2,25.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200008,Water - Precipitation - unspecified (not reported),2000-08-15,2000-08-01,2000-08-31,,-9.49,International Atomic Energy Agency,-68.3,International Atomic Energy Agency,3.43,0.3,International Atomic Energy Agency,390.4,26.1,25.6
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200009,Water - Precipitation - unspecified (not reported),2000-09-15,2000-09-01,2000-09-30,,-11.56,International Atomic Energy Agency,-83.4,International Atomic Energy Agency,4.45,0.33,International Atomic Energy Agency,244.6,19.7,17.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200010,Water - Precipitation - unspecified (not reported),2000-10-15,2000-10-01,2000-10-31,,-9.68,International Atomic Energy Agency,-68.45,International Atomic Energy Agency,5.97,0.36,International Atomic Energy Agency,32.1,14.4,10.7
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200011,Water - Precipitation - unspecified (not reported),2000-11-15,2000-11-01,2000-11-30,,-10.15,International Atomic Energy Agency,-63.75,International Atomic Energy Agency,4.25,0.32,International Atomic Energy Agency,37.3,6.4,6
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200012,Water - Precipitation - unspecified (not reported),2000-12-15,2000-12-01,2000-12-31,,-7.64,International Atomic Energy Agency,-40.95,International Atomic Energy Agency,9.3,0.44,International Atomic Energy Agency,18.9,0.9,3.8
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200101,"Water - Precipitation - rain & snow (""mixed"")",2001-01-15,2001-01-01,2001-01-31,,-13.66,International Atomic Energy Agency,-89.7,International Atomic Energy Agency,5.14,0.41,International Atomic Energy Agency,56.9,-3,3.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200102,"Water - Precipitation - rain & snow (""mixed"")",2001-02-15,2001-02-01,2001-02-28,,-8.02,International Atomic Energy Agency,-44.8,International Atomic Energy Agency,7.21,0.44,International Atomic Energy Agency,50.3,0.4,3.9
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200103,"Water - Precipitation - rain & snow (""mixed"")",2001-03-15,2001-03-01,2001-03-31,,-9.36,International Atomic Energy Agency,-53.4,International Atomic Energy Agency,14.02,0.55,International Atomic Energy Agency,11.3,5.5,4.5
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200104,Water - Precipitation - snow,2001-04-15,2001-04-01,2001-04-30,,-5.18,International Atomic Energy Agency,-29.2,International Atomic Energy Agency,12.44,0.53,International Atomic Energy Agency,12.7,14.1,7
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200105,Water - Precipitation - rain,2001-05-15,2001-05-01,2001-05-31,,-9.31,International Atomic Energy Agency,-71.2,International Atomic Energy Agency,9.88,0.48,International Atomic Energy Agency,14.3,19.7,12.3
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200106,Water - Precipitation - rain,2001-06-15,2001-06-01,2001-06-30,,-12.08,International Atomic Energy Agency,-88,International Atomic Energy Agency,6.02,0.41,International Atomic Energy Agency,217.5,22.9,18.6
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200107,Water - Precipitation - rain,2001-07-15,2001-07-01,2001-07-31,,-7.53,International Atomic Energy Agency,-50.5,International Atomic Energy Agency,3.21,0.27,International Atomic Energy Agency,171.5,26.3,25
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200108,Water - Precipitation - rain,2001-08-15,2001-08-01,2001-08-31,,-8.45,International Atomic Energy Agency,-58.8,International Atomic Energy Agency,3.34,0.27,International Atomic Energy Agency,135.5,25.8,22.4
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200109,Water - Precipitation - rain,2001-09-15,2001-09-01,2001-09-30,,-9.61,International Atomic Energy Agency,-70,International Atomic Energy Agency,3.54,0.34,International Atomic Energy Agency,11.8,21.5,15.5
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200110,Water - Precipitation - rain,2001-10-15,2001-10-01,2001-10-31,,-11.94,International Atomic Energy Agency,-84.4,International Atomic Energy Agency,5.29,0.35,International Atomic Energy Agency,75.9,15.5,12.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200111,"Water - Precipitation - rain & snow (""mixed"")",2001-11-15,2001-11-01,2001-11-30,,-5.03,International Atomic Energy Agency,-17.2,International Atomic Energy Agency,9.65,0.65,International Atomic Energy Agency,6.9,6.3,5.8
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200112,"Water - Precipitation - rain & snow (""mixed"")",2001-12-15,2001-12-01,2001-12-31,,-11.12,International Atomic Energy Agency,-72.2,International Atomic Energy Agency,7.99,0.39,International Atomic Energy Agency,19.5,-0.5,3.6
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200201,"Water - Precipitation - rain & snow (""mixed"")",2002-01-15,2002-01-01,2002-01-31,,-7.29,International Atomic Energy Agency,-39.4,International Atomic Energy Agency,,,,58.7,0.7,4.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200202,"Water - Precipitation - rain & snow (""mixed"")",2002-02-15,2002-02-01,2002-02-28,,-9.07,International Atomic Energy Agency,-55.1,International Atomic Energy Agency,,,,9,1.7,3.8
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200203,"Water - Precipitation - rain & snow (""mixed"")",2002-03-15,2002-03-01,2002-03-31,,-7.39,International Atomic Energy Agency,-48.2,International Atomic Energy Agency,,,,25.9,8.1,5.5
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200204,Water - Precipitation - rain,2002-04-15,2002-04-01,2002-04-30,,-3.29,International Atomic Energy Agency,-12.8,International Atomic Energy Agency,4.36,0.42,International Atomic Energy Agency,132,14.4,8.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200205,Water - Precipitation - rain,2002-05-15,2002-05-01,2002-05-31,,-5.81,International Atomic Energy Agency,-36.6,International Atomic Energy Agency,5.15,0.42,International Atomic Energy Agency,106.9,18.1,12.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200206,Water - Precipitation - rain,2002-06-15,2002-06-01,2002-06-30,,-6.2,International Atomic Energy Agency,-41,International Atomic Energy Agency,5.97,0.45,International Atomic Energy Agency,57.9,22.2,15.4
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200207,Water - Precipitation - rain,2002-07-15,2002-07-01,2002-07-31,,-8.5,International Atomic Energy Agency,-61.1,International Atomic Energy Agency,9.14,0.53,International Atomic Energy Agency,186.2,25.5,23.3
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200208,Water - Precipitation - rain,2002-08-15,2002-08-01,2002-08-31,,-10.73,International Atomic Energy Agency,-76.8,International Atomic Energy Agency,3.27,0.41,International Atomic Energy Agency,482.4,24.2,23.7
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200209,Water - Precipitation - rain,2002-09-15,2002-09-01,2002-09-30,,-11.33,International Atomic Energy Agency,-80,International Atomic Energy Agency,,,,90.5,20.5,17.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200210,"Water - Precipitation - rain & snow (""mixed"")",2002-10-15,2002-10-01,2002-10-31,,-7.1,International Atomic Energy Agency,-40.9,International Atomic Energy Agency,,,,58,12.2,9.5
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200211,"Water - Precipitation - rain & snow (""mixed"")",2002-11-15,2002-11-01,2002-11-30,,-7.46,International Atomic Energy Agency,-32.5,International Atomic Energy Agency,,,,26.3,4.1,5
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200212,"Water - Precipitation - rain & snow (""mixed"")",2002-12-15,2002-12-01,2002-12-31,,-10.09,International Atomic Energy Agency,-62.8,International Atomic Energy Agency,,,,48,1.6,4.4
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200301,"Water - Precipitation - rain & snow (""mixed"")",2003-01-15,2003-01-01,2003-01-31,,-11.64,International Atomic Energy Agency,-73.5,International Atomic Energy Agency,,,,16.2,-2.9,3.1
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200302,Water - Precipitation - rain,2003-02-15,2003-02-01,2003-02-28,,-8.06,International Atomic Energy Agency,-44.6,International Atomic Energy Agency,,,,45,2.2,4.6
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200303,"Water - Precipitation - rain & snow (""mixed"")",2003-03-15,2003-03-01,2003-03-31,,-8.21,International Atomic Energy Agency,-49.1,International Atomic Energy Agency,10.34,0.56,International Atomic Energy Agency,38.9,6.3,5.6
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200304,Water - Precipitation - rain,2003-04-15,2003-04-01,2003-04-30,,-5.55,International Atomic Energy Agency,-32,International Atomic Energy Agency,,,,192.7,13.2,8.7
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200305,Water - Precipitation - rain,2003-05-15,2003-05-01,2003-05-31,,-8.6,International Atomic Energy Agency,-59.6,International Atomic Energy Agency,,,,113.5,19.1,13
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200306,Water - Precipitation - rain,2003-06-15,2003-06-01,2003-06-30,,-10.63,International Atomic Energy Agency,-78,International Atomic Energy Agency,,,,186,21.9,17.8
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200307,Water - Precipitation - rain,2003-07-15,2003-07-01,2003-07-31,,-8.55,International Atomic Energy Agency,-58.5,International Atomic Energy Agency,,,,467.2,23.4,22.1
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200308,Water - Precipitation - rain,2003-08-15,2003-08-01,2003-08-31,,-9.18,International Atomic Energy Agency,-61.8,International Atomic Energy Agency,,,,293.9,24.1,23.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200309,Water - Precipitation - rain,2003-09-15,2003-09-01,2003-09-30,,-9.21,International Atomic Energy Agency,-65.1,International Atomic Energy Agency,,,,150.6,20.8,18.6
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200310,Water - Precipitation - rain,2003-10-15,2003-10-01,2003-10-31,,-7.19,International Atomic Energy Agency,-43,International Atomic Energy Agency,,,,32.5,13.4,9.3
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200311,Water - Precipitation - rain,2003-11-15,2003-11-01,2003-11-30,,-5.56,International Atomic Energy Agency,-25.4,International Atomic Energy Agency,,,,33.1,9.3,7.9
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200312,"Water - Precipitation - rain & snow (""mixed"")",2003-12-15,2003-12-01,2003-12-31,,-5.63,International Atomic Energy Agency,-17.6,International Atomic Energy Agency,,,,12.2,1,4
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200401,"Water - Precipitation - rain & snow (""mixed"")",2004-01-15,2004-01-01,2004-01-31,,,,,,7.9,1.5,International Atomic Energy Agency,12.5,-1.7,3.2
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200402,"Water - Precipitation - rain & snow (""mixed"")",2004-02-15,2004-02-01,2004-02-29,,-4.4,International Atomic Energy Agency,-16.7,International Atomic Energy Agency,7.7,1.6,International Atomic Energy Agency,42.3,2.6,3.8
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200403,"Water - Precipitation - rain & snow (""mixed"")",2004-03-15,2004-03-01,2004-03-31,,-9.18,International Atomic Energy Agency,-56.7,International Atomic Energy Agency,7.2,1.6,International Atomic Energy Agency,67.3,6.1,4.3
GNIP,GNIP/M/KR/01,CHEONGJU,KR,4713101,36.62,127.46,62,Precipitation collectors - unknown,"[Partner: Korea Atomic Energy Research Institute, Radwaste division]",200404,Water - Precipitation - rain,2004-04-15,2004-04-01,2004-04-30,,-7.34,International Atomic Energy Agency,-47.26,International Atomic Energy Agency,,,,61,13.4,6.9
